transcript_id	intModel	chr	start	end	strand	module
ERV316A3_8p23.1b	ERV3-16A3_I-int	chr8	9873464	9876693	+	turquoise
ERV316A3_8q11.21a	ERV3-16A3_I-int	chr8	49160321	49162766	-	turquoise
ERV316A3_8q11.21b	ERV3-16A3_I-int	chr8	49593677	49599366	+	turquoise
ERV316A3_8q11.21d	ERV3-16A3_I-int	chr8	50949175	50950867	+	turquoise
ERV316A3_8q11.23a	ERV3-16A3_I-int	chr8	52189105	52193580	+	turquoise
ERV316A3_8q11.23b	ERV3-16A3_I-int	chr8	52312420	52314222	+	turquoise
ERV316A3_8q12.1a	ERV3-16A3_I-int	chr8	54952787	54958591	-	turquoise
ERV316A3_8q12.2	ERV3-16A3_I-int	chr8	61042797	61048905	+	turquoise
ERV316A3_8q12.3a	ERV3-16A3_I-int	chr8	62418411	62420057	-	turquoise
ERV316A3_8q12.3b	ERV3-16A3_I-int	chr8	63427158	63428972	-	turquoise
ERV316A3_8q13.1a	ERV3-16A3_I-int	chr8	65908704	65910139	-	turquoise
ERV316A3_8q13.1b	ERV3-16A3_I-int	chr8	66220664	66224286	-	turquoise
ERV316A3_8q13.2a	ERV3-16A3_I-int	chr8	68149943	68151587	-	turquoise
ERV316A3_8q13.2c	ERV3-16A3_I-int	chr8	69209152	69210935	-	turquoise
ERV316A3_8q13.3a	ERV3-16A3_I-int	chr8	70099953	70104701	-	turquoise
ERV316A3_8q13.3b	ERV3-16A3_I-int	chr8	71953866	71955118	+	turquoise
ERV316A3_8q21.11a	ERV3-16A3_I-int	chr8	72471308	72472247	+	turquoise
ERV316A3_8q21.11b	ERV3-16A3_I-int	chr8	72489080	72490702	+	turquoise
ERV316A3_8q21.11d	ERV3-16A3_I-int	chr8	74328352	74331316	+	turquoise
ERV316A3_8q21.11e	ERV3-16A3_I-int	chr8	74500019	74502128	+	turquoise
ERV316A3_8q21.13a	ERV3-16A3_I-int	chr8	74730859	74731831	+	turquoise
ERV316A3_8q21.13b	ERV3-16A3_I-int	chr8	75393597	75395854	-	turquoise
ERV316A3_8q21.13c	ERV3-16A3_I-int	chr8	76505099	76507665	-	turquoise
ERV316A3_8q21.13d	ERV3-16A3_I-int	chr8	77019439	77021098	+	turquoise
ERV316A3_8q21.13e	ERV3-16A3_I-int	chr8	77026137	77029024	+	turquoise
ERV316A3_8q21.13f	ERV3-16A3_I-int	chr8	77815914	77819269	+	turquoise
ERV316A3_8q21.13g	ERV3-16A3_I-int	chr8	78135208	78138453	-	turquoise
ERV316A3_8q21.13h	ERV3-16A3_I-int	chr8	81533083	81536266	-	turquoise
ERV316A3_8q21.13i	ERV3-16A3_I-int	chr8	81896635	81897855	-	turquoise
ERV316A3_8q21.13j	ERV3-16A3_I-int	chr8	83329063	83332871	-	turquoise
ERV316A3_8q21.2	ERV3-16A3_I-int	chr8	84969857	84971069	-	turquoise
ERV316A3_8q21.3a	ERV3-16A3_I-int	chr8	87109942	87113286	-	turquoise
ERV316A3_8q21.3b	ERV3-16A3_I-int	chr8	87237918	87238509	-	turquoise
ERV316A3_8q21.3c	ERV3-16A3_I-int	chr8	87715761	87719773	-	turquoise
ERV316A3_8q21.3d	ERV3-16A3_I-int	chr8	87862864	87865641	+	turquoise
ERV316A3_8q21.3e	ERV3-16A3_I-int	chr8	89208679	89212564	-	turquoise
ERV316A3_8q21.3f	ERV3-16A3_I-int	chr8	89987046	89989040	-	turquoise
ERV316A3_8q21.3g	ERV3-16A3_I-int	chr8	90771601	90776999	-	turquoise
ERV316A3_8q21.3i	ERV3-16A3_I-int	chr8	92175870	92177756	+	turquoise
ERV316A3_8q22.1a	ERV3-16A3_I-int	chr8	93523653	93528559	-	turquoise
ERV316A3_8q22.1b	ERV3-16A3_I-int	chr8	93529002	93530374	-	turquoise
ERV316A3_8q22.1d	ERV3-16A3_I-int	chr8	96735582	96736748	-	turquoise
ERV316A3_8q22.3b	ERV3-16A3_I-int	chr8	103846269	103848598	-	turquoise
ERV316A3_8q22.3c	ERV3-16A3_I-int	chr8	103897037	103901527	-	turquoise
ERV316A3_8q23.1b	ERV3-16A3_I-int	chr8	108953759	108956489	-	turquoise
ERV316A3_8q23.1c	ERV3-16A3_I-int	chr8	109499764	109503023	-	turquoise
ERV316A3_8q23.2a	ERV3-16A3_I-int	chr8	109865243	109868041	+	turquoise
ERV316A3_8q23.2b	ERV3-16A3_I-int	chr8	110395653	110397219	+	turquoise
ERV316A3_8q23.3a	ERV3-16A3_I-int	chr8	111258299	111262923	-	turquoise
ERV316A3_8q23.3b	ERV3-16A3_I-int	chr8	111914376	111915950	+	turquoise
ERV316A3_8q23.3c	ERV3-16A3_I-int	chr8	113754591	113756811	+	turquoise
ERV316A3_8q23.3d	ERV3-16A3_I-int	chr8	113760656	113764205	-	turquoise
ERV316A3_8q23.3f	ERV3-16A3_I-int	chr8	114860055	114861582	-	turquoise
ERV316A3_8q23.3h	ERV3-16A3_I-int	chr8	111238209	111242759	+	turquoise
ERV316A3_8q24.11a	ERV3-16A3_I-int	chr8	117390978	117393370	+	turquoise
ERV316A3_8q24.11b	ERV3-16A3_I-int	chr8	117402490	117406395	+	turquoise
ERV316A3_8q24.11c	ERV3-16A3_I-int	chr8	117475665	117478774	-	turquoise
ERV316A3_8q24.11d	ERV3-16A3_I-int	chr8	117594591	117597824	+	turquoise
ERV316A3_8q24.12a	ERV3-16A3_I-int	chr8	118816444	118817918	+	turquoise
ERV316A3_8q24.12b	ERV3-16A3_I-int	chr8	119227340	119230386	-	turquoise
ERV316A3_8q24.12c	ERV3-16A3_I-int	chr8	119248305	119254183	-	turquoise
ERV316A3_8q24.12e	ERV3-16A3_I-int	chr8	119339966	119342719	+	turquoise
ERV316A3_8q24.12f	ERV3-16A3_I-int	chr8	121213958	121216002	+	turquoise
ERV316A3_8q24.13a	ERV3-16A3_I-int	chr8	122140896	122142063	-	turquoise
ERV316A3_8q24.13b	ERV3-16A3_I-int	chr8	124464425	124467547	+	turquoise
ERV316A3_8q24.13d	ERV3-16A3_I-int	chr8	124886335	124889425	-	turquoise
ERV316A3_8q24.21b	ERV3-16A3_I-int	chr8	126726140	126727872	+	turquoise
ERV316A3_8q24.22c	ERV3-16A3_I-int	chr8	131072541	131073546	-	turquoise
ERV316A3_8q24.22d	ERV3-16A3_I-int	chr8	131274175	131276707	+	turquoise
ERV316A3_8q24.22f	ERV3-16A3_I-int	chr8	133844328	133846701	-	turquoise
ERV316A3_8q24.22j	ERV3-16A3_I-int	chr8	135064013	135066866	-	turquoise
ERV316A3_8q24.23a	ERV3-16A3_I-int	chr8	135871822	135872956	-	turquoise
ERV316A3_8q24.23b	ERV3-16A3_I-int	chr8	135975337	135976436	-	turquoise
ERV316A3_8q24.23c	ERV3-16A3_I-int	chr8	136115313	136118334	-	turquoise
ERV316A3_8q24.23d	ERV3-16A3_I-int	chr8	136147227	136148953	-	turquoise
ERV316A3_8q24.23e	ERV3-16A3_I-int	chr8	136256209	136258492	-	turquoise
ERV316A3_8q24.23g	ERV3-16A3_I-int	chr8	136614064	136615514	-	turquoise
ERV316A3_8q24.23h	ERV3-16A3_I-int	chr8	136631814	136633858	-	turquoise
ERV316A3_8q24.23j	ERV3-16A3_I-int	chr8	137355647	137357497	+	turquoise
ERV316A3_8q24.23k	ERV3-16A3_I-int	chr8	137357786	137361566	+	turquoise
ERV316A3_8q24.3a	ERV3-16A3_I-int	chr8	139188905	139190614	-	turquoise
ERV316A3_8q24.3k	ERV3-16A3_I-int	chr8	144856421	144858292	+	turquoise
ERV316A3_9p11.2	ERV3-16A3_I-int	chr9	40798717	40801235	+	turquoise
ERV316A3_9p13.3a	ERV3-16A3_I-int	chr9	34158413	34168326	-	turquoise
ERV316A3_9p13.3b	ERV3-16A3_I-int	chr9	34939323	34945492	-	turquoise
ERV316A3_9p21.1a	ERV3-16A3_I-int	chr9	28375244	28376757	+	turquoise
ERV316A3_9p21.1b	ERV3-16A3_I-int	chr9	29256595	29262339	-	turquoise
ERV316A3_9p21.1c	ERV3-16A3_I-int	chr9	30472901	30474045	-	turquoise
ERV316A3_9p21.1d	ERV3-16A3_I-int	chr9	30560066	30562320	-	turquoise
ERV316A3_9p21.1e	ERV3-16A3_I-int	chr9	31697885	31699269	-	turquoise
ERV316A3_9p21.2	ERV3-16A3_I-int	chr9	27305480	27307073	-	turquoise
ERV316A3_9p21.3	ERV3-16A3_I-int	chr9	22690572	22693784	-	turquoise
ERV316A3_9p23a	ERV3-16A3_I-int	chr9	10699447	10703017	-	turquoise
ERV316A3_9p23b	ERV3-16A3_I-int	chr9	11450091	11455492	+	turquoise
ERV316A3_9p23c	ERV3-16A3_I-int	chr9	11547963	11548988	+	turquoise
ERV316A3_9p23d	ERV3-16A3_I-int	chr9	11551528	11552913	+	turquoise
ERV316A3_9p23f	ERV3-16A3_I-int	chr9	13761576	13766637	-	turquoise
ERV316A3_9p23g	ERV3-16A3_I-int	chr9	14002586	14006016	-	turquoise
ERV316A3_9p24.1	ERV3-16A3_I-int	chr9	5551314	5552634	-	turquoise
ERV316A3_9p24.2a	ERV3-16A3_I-int	chr9	2849984	2853160	-	turquoise
ERV316A3_9p24.2b	ERV3-16A3_I-int	chr9	3595086	3597037	+	turquoise
ERV316A3_9p24.3a	ERV3-16A3_I-int	chr9	1239670	1240853	-	turquoise
ERV316A3_9p24.3b	ERV3-16A3_I-int	chr9	1267075	1269356	+	turquoise
ERV316A3_9p24.3c	ERV3-16A3_I-int	chr9	1377207	1383310	+	turquoise
ERV316A3_9p24.3d	ERV3-16A3_I-int	chr9	1526655	1530079	-	turquoise
ERV316A3_9q13	ERV3-16A3_I-int	chr9	64919512	64922024	+	turquoise
ERV316A3_9q21.13a	ERV3-16A3_I-int	chr9	72034611	72037990	+	turquoise
ERV316A3_9q21.13b	ERV3-16A3_I-int	chr9	73130115	73130716	+	turquoise
ERV316A3_9q21.13c	ERV3-16A3_I-int	chr9	73535271	73538129	+	turquoise
ERV316A3_9q21.31a	ERV3-16A3_I-int	chr9	81000385	81001884	-	turquoise
ERV316A3_9q21.31b	ERV3-16A3_I-int	chr9	81128337	81134257	+	turquoise
ERV316A3_9q21.31c	ERV3-16A3_I-int	chr9	81211486	81213696	+	turquoise
ERV316A3_9q21.33	ERV3-16A3_I-int	chr9	85630235	85631584	-	turquoise
ERV316A3_9q22.2	ERV3-16A3_I-int	chr9	90017494	90019501	+	turquoise
ERV316A3_9q22.33a	ERV3-16A3_I-int	chr9	98661715	98668243	+	turquoise
ERV316A3_9q22.33b	ERV3-16A3_I-int	chr9	98935317	98937951	-	turquoise
ERV316A3_9q31.1a	ERV3-16A3_I-int	chr9	102099591	102102407	+	turquoise
ERV316A3_9q31.1b	ERV3-16A3_I-int	chr9	103979252	103983451	-	turquoise
ERV316A3_9q31.1c	ERV3-16A3_I-int	chr9	104169981	104172285	+	turquoise
ERV316A3_9q31.1d	ERV3-16A3_I-int	chr9	104430860	104432587	-	turquoise
ERV316A3_9q31.3	ERV3-16A3_I-int	chr9	111052701	111054452	+	turquoise
ERV316A3_9q32a	ERV3-16A3_I-int	chr9	112907945	112910791	+	turquoise
ERV316A3_9q32b	ERV3-16A3_I-int	chr9	113033663	113034667	+	turquoise
ERV316A3_9q33.2	ERV3-16A3_I-int	chr9	122501756	122504590	-	turquoise
ERV316A3_9q33.3	ERV3-16A3_I-int	chr9	125612666	125613700	+	turquoise
ERV316A3_9q34.12	ERV3-16A3_I-int	chr9	131001251	131004495	-	turquoise
ERV316A3_9q34.13	ERV3-16A3_I-int	chr9	131993386	131996590	+	turquoise
ERV316A3_9q34.2a	ERV3-16A3_I-int	chr9	133549683	133553929	-	turquoise
ERV316A3_9q34.3c	ERV3-16A3_I-int	chr9	136315240	136318401	+	turquoise
ERV316A3_Xp11.22a	ERV3-16A3_I-int	chrX	51045789	51046612	+	turquoise
ERV316A3_Xp11.22b	ERV3-16A3_I-int	chrX	51055137	51059227	-	turquoise
ERV316A3_Xp11.22c	ERV3-16A3_I-int	chrX	51133519	51139979	+	turquoise
ERV316A3_Xp11.22d	ERV3-16A3_I-int	chrX	51151293	51151955	-	turquoise
ERV316A3_Xp11.23a	ERV3-16A3_I-int	chrX	47609171	47615053	+	turquoise
ERV316A3_Xp11.23b	ERV3-16A3_I-int	chrX	47748336	47750677	-	turquoise
ERV316A3_Xp11.23d	ERV3-16A3_I-int	chrX	49853505	49855494	-	turquoise
ERV316A3_Xp11.3a	ERV3-16A3_I-int	chrX	42987259	42989218	-	turquoise
ERV316A3_Xp11.3b	ERV3-16A3_I-int	chrX	43238756	43241113	+	turquoise
ERV316A3_Xp11.3c	ERV3-16A3_I-int	chrX	46162801	46166179	-	turquoise
ERV316A3_Xp11.4a	ERV3-16A3_I-int	chrX	38435235	38438684	+	turquoise
ERV316A3_Xp11.4c	ERV3-16A3_I-int	chrX	40347803	40352178	-	turquoise
ERV316A3_Xp11.4d	ERV3-16A3_I-int	chrX	40523752	40528724	-	turquoise
ERV316A3_Xp21.1a	ERV3-16A3_I-int	chrX	34047979	34048914	+	turquoise
ERV316A3_Xp21.1d	ERV3-16A3_I-int	chrX	36566942	36570779	-	turquoise
ERV316A3_Xp21.2	ERV3-16A3_I-int	chrX	30910129	30913573	+	turquoise
ERV316A3_Xp21.3b	ERV3-16A3_I-int	chrX	27554415	27555377	+	turquoise
ERV316A3_Xp21.3c	ERV3-16A3_I-int	chrX	27557598	27561238	-	turquoise
ERV316A3_Xp21.3e	ERV3-16A3_I-int	chrX	28555315	28557109	-	turquoise
ERV316A3_Xp22.12	ERV3-16A3_I-int	chrX	20575086	20578575	+	turquoise
ERV316A3_Xp22.33	ERV3-16A3_I-int	chrX	3998825	4000550	+	turquoise
ERV316A3_Xq21.1a	ERV3-16A3_I-int	chrX	81389978	81391887	-	turquoise
ERV316A3_Xq21.1b	ERV3-16A3_I-int	chrX	81467211	81469203	-	turquoise
ERV316A3_Xq21.1c	ERV3-16A3_I-int	chrX	83888534	83890106	-	turquoise
ERV316A3_Xq21.31a	ERV3-16A3_I-int	chrX	87161951	87164931	-	turquoise
ERV316A3_Xq21.31b	ERV3-16A3_I-int	chrX	88298304	88301775	-	turquoise
ERV316A3_Xq21.32	ERV3-16A3_I-int	chrX	94094367	94096099	-	turquoise
ERV316A3_Xq21.33a	ERV3-16A3_I-int	chrX	98398194	98402055	-	turquoise
ERV316A3_Xq22.1b	ERV3-16A3_I-int	chrX	101937954	101939885	+	turquoise
ERV316A3_Xq22.1c	ERV3-16A3_I-int	chrX	101942522	101943263	+	turquoise
ERV316A3_Xq22.3a	ERV3-16A3_I-int	chrX	106028343	106030047	+	turquoise
ERV316A3_Xq22.3b	ERV3-16A3_I-int	chrX	106213331	106215320	+	turquoise
ERV316A3_Xq22.3c	ERV3-16A3_I-int	chrX	107003404	107005335	+	turquoise
ERV316A3_Xq23a	ERV3-16A3_I-int	chrX	110595050	110596164	+	turquoise
ERV316A3_Xq23b	ERV3-16A3_I-int	chrX	111790584	111793270	+	turquoise
ERV316A3_Xq23c	ERV3-16A3_I-int	chrX	112375949	112379271	+	turquoise
ERV316A3_Xq24a	ERV3-16A3_I-int	chrX	120400045	120402822	+	turquoise
ERV316A3_Xq25b	ERV3-16A3_I-int	chrX	123501894	123504514	+	turquoise
ERV316A3_Xq25c	ERV3-16A3_I-int	chrX	123509623	123513073	+	turquoise
ERV316A3_Xq25d	ERV3-16A3_I-int	chrX	128165831	128171487	+	turquoise
ERV316A3_Xq26.1	ERV3-16A3_I-int	chrX	130414503	130417761	-	turquoise
ERV316A3_Xq26.2	ERV3-16A3_I-int	chrX	134253255	134261215	-	turquoise
ERV316A3_Xq26.3a	ERV3-16A3_I-int	chrX	136827470	136828656	+	turquoise
ERV316A3_Xq26.3b	ERV3-16A3_I-int	chrX	137938665	137941674	+	turquoise
ERV316A3_Xq26.3c	ERV3-16A3_I-int	chrX	138330638	138334582	-	turquoise
ERV316A3_Xq27.1a	ERV3-16A3_I-int	chrX	139405275	139407675	+	turquoise
ERV316A3_Xq27.1b	ERV3-16A3_I-int	chrX	139414851	139418884	+	turquoise
ERV316A3_Xq27.1e	ERV3-16A3_I-int	chrX	140672540	140673956	-	turquoise
ERV316A3_Xq27.2a	ERV3-16A3_I-int	chrX	142128668	142131298	-	turquoise
ERV316A3_Xq27.2b	ERV3-16A3_I-int	chrX	142490459	142491962	-	turquoise
ERV316A3_Xq27.2c	ERV3-16A3_I-int	chrX	142738282	142740821	-	turquoise
ERV316A3_Xq27.2d	ERV3-16A3_I-int	chrX	142775404	142779934	+	turquoise
ERV316A3_Xq27.3a	ERV3-16A3_I-int	chrX	145056236	145061665	+	turquoise
ERV316A3_Xq27.3b	ERV3-16A3_I-int	chrX	145163963	145164729	-	turquoise
ERV316A3_Xq27.3c	ERV3-16A3_I-int	chrX	146501223	146505226	+	turquoise
ERV316A3_Xq27.3d	ERV3-16A3_I-int	chrX	146508836	146510305	+	turquoise
ERV316A3_Xq27.3e	ERV3-16A3_I-int	chrX	146669441	146671936	+	turquoise
ERV316A3_Xq28a	ERV3-16A3_I-int	chrX	149069085	149073375	+	turquoise
ERV316A3_Xq28e	ERV3-16A3_I-int	chrX	151944470	151945569	+	turquoise
ERV316A3_Xq28f	ERV3-16A3_I-int	chrX	151945757	151949205	-	turquoise
ERV316A3_Xq28i	ERV3-16A3_I-int	chrX	153034407	153039482	+	turquoise
ERV316A3_Xq28j	ERV3-16A3_I-int	chrX	155004404	155006016	+	turquoise
ERV316A3_Xq28l	ERV3-16A3_I-int	chrX	155145537	155146717	-	turquoise
ERVL_10q11.22a	ERVL-int	chr10	46157064	46158485	-	turquoise
ERVL_10q11.22b	ERVL-int	chr10	46863173	46864574	-	turquoise
ERVL_10q21.2	ERVL-int	chr10	62356338	62360585	+	turquoise
ERVL_10q22.3	ERVL-int	chr10	78638226	78639281	-	turquoise
ERVL_10q23.31	ERVL-int	chr10	90654709	90658465	-	turquoise
ERVL_10q24.31	ERVL-int	chr10	101148059	101151766	-	turquoise
ERVL_10q25.1	ERVL-int	chr10	105752866	105753998	-	turquoise
ERVL_10q26.12	ERVL-int	chr10	120832824	120833238	+	turquoise
ERVL_11p14.1	ERVL-int	chr11	27548823	27555802	-	turquoise
ERVL_11p14.3	ERVL-int	chr11	23103460	23105364	+	turquoise
ERVL_11p15.5	ERVL-int	chr11	2232877	2238198	+	turquoise
ERVL_11q11	ERVL-int	chr11	55691865	55692718	-	turquoise
ERVL_11q12.1	ERVL-int	chr11	58480798	58487822	+	turquoise
ERVL_11q22.3	ERVL-int	chr11	106271690	106273238	+	turquoise
ERVL_11q25	ERVL-int	chr11	132895029	132900105	+	turquoise
ERVL_12p11.22	ERVL-int	chr12	28493920	28495611	-	turquoise
ERVL_12p13.2	ERVL-int	chr12	10992080	10993955	+	turquoise
ERVL_12q14.1a	ERVL-int	chr12	58150279	58152949	-	turquoise
ERVL_12q14.1b	ERVL-int	chr12	58153040	58156523	-	turquoise
ERVL_12q15	ERVL-int	chr12	67620069	67626465	+	turquoise
ERVL_12q21.1	ERVL-int	chr12	74618916	74620489	+	turquoise
ERVL_12q21.2	ERVL-int	chr12	76744149	76747459	+	turquoise
ERVL_12q21.31a	ERVL-int	chr12	81762708	81767744	+	turquoise
ERVL_12q21.31b	ERVL-int	chr12	86117465	86118061	+	turquoise
ERVL_12q22a	ERVL-int	chr12	92709936	92713069	-	turquoise
ERVL_12q22b	ERVL-int	chr12	92713136	92714978	-	turquoise
ERVL_13q13.1b	ERVL-int	chr13	32876118	32878753	+	turquoise
ERVL_13q21.1a	ERVL-int	chr13	56202549	56207311	-	turquoise
ERVL_13q21.1b	ERVL-int	chr13	57746646	57749686	+	turquoise
ERVL_13q21.33	ERVL-int	chr13	69242098	69246653	-	turquoise
ERVL_13q31.1a	ERVL-int	chr13	82795983	82799072	+	turquoise
ERVL_13q31.1b	ERVL-int	chr13	83685673	83688411	+	turquoise
ERVL_13q31.1c	ERVL-int	chr13	86348026	86349815	-	turquoise
ERVL_13q34	ERVL-int	chr13	109813009	109815571	+	turquoise
ERVL_14q12	ERVL-int	chr14	27316004	27317310	+	turquoise
ERVL_14q22.1	ERVL-int	chr14	53557124	53562143	+	turquoise
ERVL_14q23.1	ERVL-int	chr14	59220515	59224459	-	turquoise
ERVL_14q23.3	ERVL-int	chr14	66368875	66373018	+	turquoise
ERVL_14q31.1	ERVL-int	chr14	82056694	82060900	-	turquoise
ERVL_14q31.3	ERVL-int	chr14	85716982	85718016	+	turquoise
ERVL_14q32.11	ERVL-int	chr14	89650032	89651323	+	turquoise
ERVL_15q11.2a	ERVL-int	chr15	24145878	24147077	-	turquoise
ERVL_15q11.2b	ERVL-int	chr15	24201892	24203093	-	turquoise
ERVL_15q13.3	ERVL-int	chr15	31934702	31937815	+	turquoise
ERVL_15q21.1	ERVL-int	chr15	45285671	45287857	+	turquoise
ERVL_15q25.2	ERVL-int	chr15	82872821	82873752	+	turquoise
ERVL_15q26.1	ERVL-int	chr15	92552094	92553707	+	turquoise
ERVL_16p12.2	ERVL-int	chr16	23992260	23998394	+	turquoise
ERVL_16p12.3	ERVL-int	chr16	19272499	19281613	-	turquoise
ERVL_16p13.12	ERVL-int	chr16	13466039	13467642	+	turquoise
ERVL_16q12.1	ERVL-int	chr16	52356643	52359722	+	turquoise
ERVL_16q13	ERVL-int	chr16	56093208	56095519	-	turquoise
ERVL_16q21a	ERVL-int	chr16	59058257	59061249	+	turquoise
ERVL_16q21b	ERVL-int	chr16	59722341	59726114	-	turquoise
ERVL_16q21c	ERVL-int	chr16	64186821	64187242	+	turquoise
ERVL_17q12	ERVL-int	chr17	35281690	35284875	+	turquoise
ERVL_17q22	ERVL-int	chr17	56559636	56567714	+	turquoise
ERVL_18q12.1b	ERVL-int	chr18	34006254	34008452	+	turquoise
ERVL_18q12.3a	ERVL-int	chr18	44053712	44055809	+	turquoise
ERVL_18q21.2	ERVL-int	chr18	51908684	51909867	+	turquoise
ERVL_18q22.1a	ERVL-int	chr18	65274602	65275820	+	turquoise
ERVL_18q22.1b	ERVL-int	chr18	66025413	66027449	-	turquoise
ERVL_18q22.1c	ERVL-int	chr18	66130375	66131842	+	turquoise
ERVL_18q22.1d	ERVL-int	chr18	68232715	68234611	-	turquoise
ERVL_19q11	ERVL-int	chr19	27837062	27838931	-	turquoise
ERVL_1p13.1	ERVL-int	chr1	115596632	115598591	-	turquoise
ERVL_1p13.2	ERVL-int	chr1	115389845	115391814	+	turquoise
ERVL_1p21.1a	ERVL-int	chr1	104881671	104882757	+	turquoise
ERVL_1p31.1	ERVL-int	chr1	73719202	73725016	+	turquoise
ERVL_1p32.2a	ERVL-int	chr1	55779089	55783183	-	turquoise
ERVL_1p32.2b	ERVL-int	chr1	55788969	55791432	-	turquoise
ERVL_1p34.2	ERVL-int	chr1	41174282	41175563	+	turquoise
ERVL_1p36.22a	ERVL-int	chr1	9302227	9304444	+	turquoise
ERVL_1q24.1	ERVL-int	chr1	166710004	166711617	-	turquoise
ERVL_1q41	ERVL-int	chr1	220551443	220555214	-	turquoise
ERVL_1q42.13	ERVL-int	chr1	227616464	227618120	+	turquoise
ERVL_1q44a	ERVL-int	chr1	244390034	244392185	-	turquoise
ERVL_1q44b	ERVL-int	chr1	244392218	244399244	-	turquoise
ERVL_1q44c	ERVL-int	chr1	247782785	247788803	-	turquoise
ERVL_21q21.1a	ERVL-int	chr21	17869475	17870791	-	turquoise
ERVL_21q21.1b	ERVL-int	chr21	21967658	21968900	-	turquoise
ERVL_21q21.1c	ERVL-int	chr21	22233868	22237257	+	turquoise
ERVL_22q12.1	ERVL-int	chr22	25637709	25638790	-	turquoise
ERVL_2p12c	ERVL-int	chr2	80068942	80070126	-	turquoise
ERVL_2p15	ERVL-int	chr2	61863375	61865287	+	turquoise
ERVL_2p16.3	ERVL-int	chr2	51385643	51387388	-	turquoise
ERVL_2p22.1b	ERVL-int	chr2	39551801	39557615	-	turquoise
ERVL_2p24.1	ERVL-int	chr2	22719948	22723461	+	turquoise
ERVL_2p25.2	ERVL-int	chr2	5414971	5417124	-	turquoise
ERVL_2q14.1	ERVL-int	chr2	113994716	113996825	-	turquoise
ERVL_2q24.1a	ERVL-int	chr2	155923046	155927646	-	turquoise
ERVL_2q24.1b	ERVL-int	chr2	156732143	156733858	+	turquoise
ERVL_3p12.1	ERVL-int	chr3	83751693	83753084	+	turquoise
ERVL_3p12.2	ERVL-int	chr3	79978171	79980974	-	turquoise
ERVL_3p13	ERVL-int	chr3	70637953	70641157	-	turquoise
ERVL_3p22.3	ERVL-int	chr3	35083187	35085422	-	turquoise
ERVL_3q12.2	ERVL-int	chr3	101036422	101038311	+	turquoise
ERVL_3q13.11	ERVL-int	chr3	103744331	103746855	-	turquoise
ERVL_3q13.13	ERVL-int	chr3	110393060	110398391	-	turquoise
ERVL_3q22.1	ERVL-int	chr3	133510368	133514688	+	turquoise
ERVL_3q24	ERVL-int	chr3	146979471	146980933	-	turquoise
ERVL_3q26.1b	ERVL-int	chr3	165740633	165744816	+	turquoise
ERVL_3q26.1c	ERVL-int	chr3	166466567	166469506	+	turquoise
ERVL_3q26.32	ERVL-int	chr3	178856092	178858125	+	turquoise
ERVL_4p15.1a	ERVL-int	chr4	32614751	32616962	+	turquoise
ERVL_4p15.1c	ERVL-int	chr4	34692072	34697380	-	turquoise
ERVL_4p15.1d	ERVL-int	chr4	35203782	35209480	+	turquoise
ERVL_4q13.1	ERVL-int	chr4	65140542	65142641	-	turquoise
ERVL_4q13.3a	ERVL-int	chr4	69865342	69868580	+	turquoise
ERVL_4q13.3b	ERVL-int	chr4	70485524	70487672	-	turquoise
ERVL_4q21.23	ERVL-int	chr4	83751140	83753083	+	turquoise
ERVL_4q22.1	ERVL-int	chr4	91846445	91847936	+	turquoise
ERVL_4q25	ERVL-int	chr4	107395803	107397158	+	turquoise
ERVL_4q26a	ERVL-int	chr4	115013416	115016984	+	turquoise
ERVL_4q28.3	ERVL-int	chr4	136380419	136383512	+	turquoise
ERVL_4q32.1	ERVL-int	chr4	159558396	159561961	-	turquoise
ERVL_4q33	ERVL-int	chr4	170837613	170838208	-	turquoise
ERVL_5p14.3a	ERVL-int	chr5	21868916	21870425	+	turquoise
ERVL_5p14.3b	ERVL-int	chr5	23098611	23100255	-	turquoise
ERVL_5p15.33	ERVL-int	chr5	3242498	3243953	-	turquoise
ERVL_5q11.2	ERVL-int	chr5	58980759	58983927	-	turquoise
ERVL_5q22.2	ERVL-int	chr5	112614332	112616265	-	turquoise
ERVL_5q23.3a	ERVL-int	chr5	128665724	128668828	-	turquoise
ERVL_5q23.3b	ERVL-int	chr5	129046158	129050595	-	turquoise
ERVL_5q34	ERVL-int	chr5	161054469	161061541	-	turquoise
ERVL_6p24.2	ERVL-int	chr6	10639067	10641401	-	turquoise
ERVL_6p25.1	ERVL-int	chr6	6419960	6422665	-	turquoise
ERVL_6q14.2	ERVL-int	chr6	84105602	84107924	-	turquoise
ERVL_6q16.1a	ERVL-int	chr6	93659300	93661187	+	turquoise
ERVL_6q16.1b	ERVL-int	chr6	93719201	93720026	+	turquoise
ERVL_6q16.1c	ERVL-int	chr6	97422878	97424711	-	turquoise
ERVL_6q16.1d	ERVL-int	chr6	98403875	98410975	-	turquoise
ERVL_6q16.3a	ERVL-int	chr6	100618295	100619992	+	turquoise
ERVL_6q16.3b	ERVL-int	chr6	102618171	102619160	+	turquoise
ERVL_6q16.3c	ERVL-int	chr6	103116379	103117504	+	turquoise
ERVL_6q22.33	ERVL-int	chr6	126894522	126899750	+	turquoise
ERVL_6q23.3b	ERVL-int	chr6	137690931	137694326	+	turquoise
ERVL_6q24.1	ERVL-int	chr6	140750737	140752184	+	turquoise
