"epigenome","tissue","erv_fragment_id","chromosome","repeat_start","repeat_end","repeat_length","erv_strand","repName","repFamily","repeat_part","percent_divergence","enhancer_start","enhancer_end","enhancer_state"
"E100","Psoas muscle","chr12_124509136_124509214_MLT1K","chr12",124509136,124509214,79,"+","MLT1K","ERVL-MaLR","LTR_or_other",24.1,124508055,124510854,"EnhA1"
"E100","Psoas muscle","chr12_124509264_124509352_MLT1K","chr12",124509264,124509352,89,"+","MLT1K","ERVL-MaLR","LTR_or_other",28.1,124508055,124510854,"EnhA1"
"E100","Psoas muscle","chr12_124509391_124509500_MLT1K","chr12",124509391,124509500,110,"+","MLT1K","ERVL-MaLR","LTR_or_other",29.1,124508055,124510854,"EnhA1"
"E100","Psoas muscle","chr12_124512212_124512598_MLT1C","chr12",124512212,124512598,387,"-","MLT1C","ERVL-MaLR","LTR_or_other",25.4,124512055,124513054,"EnhA2"
"E100","Psoas muscle","chr12_124524498_124524703_MLT1K","chr12",124524498,124524703,206,"+","MLT1K","ERVL-MaLR","LTR_or_other",28.3,124523455,124525854,"EnhA2"
"E100","Psoas muscle","chr12_124625707_124626106_MLT1D","chr12",124625707,124626106,400,"+","MLT1D","ERVL-MaLR","LTR_or_other",21.4,124625855,124627254,"EnhA2"
"E100","Psoas muscle","chr12_124679372_124679523_LTR16A2","chr12",124679372,124679523,152,"-","LTR16A2","ERVL","LTR_or_other",28.7,124679255,124679454,"EnhA2"
"E100","Psoas muscle","chr12_124679372_124679523_LTR16A2","chr12",124679372,124679523,152,"-","LTR16A2","ERVL","LTR_or_other",28.7,124679455,124680254,"EnhA1"
"E100","Psoas muscle","chr12_124679563_124679700_LTR16A2","chr12",124679563,124679700,138,"-","LTR16A2","ERVL","LTR_or_other",27.9,124679455,124680254,"EnhA1"
"E100","Psoas muscle","chr12_124680059_124680369_MLT1L","chr12",124680059,124680369,311,"-","MLT1L","ERVL-MaLR","LTR_or_other",27.8,124679455,124680254,"EnhA1"
"E100","Psoas muscle","chr12_124681534_124681557_MLT1L","chr12",124681534,124681557,24,"-","MLT1L","ERVL-MaLR","LTR_or_other",27.7,124681455,124681654,"EnhA2"
"E100","Psoas muscle","chr12_124681820_124682225_MLT1C","chr12",124681820,124682225,406,"-","MLT1C","ERVL-MaLR","LTR_or_other",25.4,124681655,124682054,"EnhA1"
"E100","Psoas muscle","chr12_124681820_124682225_MLT1C","chr12",124681820,124682225,406,"-","MLT1C","ERVL-MaLR","LTR_or_other",25.4,124682055,124682654,"EnhA2"
"E100","Psoas muscle","chr12_124686556_124686649_MLT1L","chr12",124686556,124686649,94,"+","MLT1L","ERVL-MaLR","LTR_or_other",23.4,124684855,124688254,"EnhA2"
"E100","Psoas muscle","chr12_124686718_124686904_MLT1F1","chr12",124686718,124686904,187,"-","MLT1F1","ERVL-MaLR","LTR_or_other",20.3,124684855,124688254,"EnhA2"
"E100","Psoas muscle","chr12_124721312_124721455_MLT1I","chr12",124721312,124721455,144,"+","MLT1I","ERVL-MaLR","LTR_or_other",35.4,124720055,124721454,"EnhA2"
"E100","Psoas muscle","chr12_124726456_124726851_LTR33","chr12",124726456,124726851,396,"+","LTR33","ERVL","LTR_or_other",27.7,124726655,124727854,"EnhA2"
"E100","Psoas muscle","chr12_124790806_124791350_MER68","chr12",124790806,124791350,545,"+","MER68","ERVL","LTR_or_other",19.9,124791255,124791454,"EnhA2"
"E100","Psoas muscle","chr12_124919340_124920129_LTR8","chr12",124919340,124920129,790,"+","LTR8","ERV1","LTR_or_other",16.1,124918855,124919454,"EnhA2"
"E100","Psoas muscle","chr12_124919340_124920129_LTR8","chr12",124919340,124920129,790,"+","LTR8","ERV1","LTR_or_other",16.1,124919455,124920054,"EnhA1"
"E100","Psoas muscle","chr12_124919340_124920129_LTR8","chr12",124919340,124920129,790,"+","LTR8","ERV1","LTR_or_other",16.1,124920055,124921054,"EnhA2"
"E100","Psoas muscle","chr12_124920772_124921198_LTR47A","chr12",124920772,124921198,427,"+","LTR47A","ERVL","LTR_or_other",18,124920055,124921054,"EnhA2"
"E100","Psoas muscle","chr12_124920772_124921198_LTR47A","chr12",124920772,124921198,427,"+","LTR47A","ERVL","LTR_or_other",18,124921055,124921654,"EnhA1"
"E100","Psoas muscle","chr12_124929631_124930029_MLT1B","chr12",124929631,124930029,399,"+","MLT1B","ERVL-MaLR","LTR_or_other",16.7,124928455,124930054,"EnhA2"
"E100","Psoas muscle","chr12_128820844_128821197_MSTB1","chr12",128820844,128821197,354,"+","MSTB1","ERVL-MaLR","LTR_or_other",16.9,128820656,128821455,"EnhA1"
"E100","Psoas muscle","chr12_128830002_128830070_MLT1M","chr12",128830002,128830070,69,"-","MLT1M","ERVL-MaLR","LTR_or_other",26.1,128829656,128830855,"EnhA2"
"E100","Psoas muscle","chr12_128830181_128830298_MLT1M","chr12",128830181,128830298,118,"-","MLT1M","ERVL-MaLR","LTR_or_other",28,128829656,128830855,"EnhA2"
"E100","Psoas muscle","chr12_131050396_131050687_MSTA","chr12",131050396,131050687,292,"-","MSTA","ERVL-MaLR","LTR_or_other",12.9,131047856,131050855,"EnhA2"
"E100","Psoas muscle","chr13_20633841_20634280_MLT1H2","chr13",20633841,20634280,440,"-","MLT1H2","ERVL-MaLR","LTR_or_other",30.2,20634262,20634461,"EnhG1"
"E100","Psoas muscle","chr13_20634328_20634423_MLT1H2-int","chr13",20634328,20634423,96,"-","MLT1H2-int","ERVL-MaLR","internal",26,20634262,20634461,"EnhG1"
"E100","Psoas muscle","chr13_20797785_20797867_MLT1C","chr13",20797785,20797867,83,"+","MLT1C","ERVL-MaLR","LTR_or_other",17,20797662,20797861,"EnhA2"
"E100","Psoas muscle","chr13_20803795_20804469_MER41C","chr13",20803795,20804469,675,"+","MER41C","ERV1","LTR_or_other",9.5,20803462,20804661,"EnhA2"
"E100","Psoas muscle","chr13_20812920_20813279_MSTA","chr13",20812920,20813279,360,"-","MSTA","ERVL-MaLR","LTR_or_other",13.3,20812862,20813261,"EnhA1"
"E100","Psoas muscle","chr13_20812920_20813279_MSTA","chr13",20812920,20813279,360,"-","MSTA","ERVL-MaLR","LTR_or_other",13.3,20813262,20813661,"EnhA2"
"E100","Psoas muscle","chr13_21034534_21034640_MLT1J","chr13",21034534,21034640,107,"+","MLT1J","ERVL-MaLR","LTR_or_other",26,21033862,21035061,"EnhA1"
"E100","Psoas muscle","chr13_21480862_21481265_MLT1O","chr13",21480862,21481265,404,"+","MLT1O","ERVL-MaLR","LTR_or_other",29.2,21479662,21481861,"EnhA2"
"E100","Psoas muscle","chr13_23186406_23188084_ERV3-16A3_I-int","chr13",23186406,23188084,1679,"-","ERV3-16A3_I-int","ERVL","internal",28,23187462,23187661,"EnhA2"
"E100","Psoas muscle","chr13_23194331_23194741_MLT1K","chr13",23194331,23194741,411,"-","MLT1K","ERVL-MaLR","LTR_or_other",34.7,23194662,23195061,"EnhG1"
"E100","Psoas muscle","chr13_23314566_23316924_HERVL-int","chr13",23314566,23316924,2359,"+","HERVL-int","ERVL","internal",5.6,23314862,23315061,"EnhA2"
"E100","Psoas muscle","chr13_23322211_23322631_LTR32","chr13",23322211,23322631,421,"-","LTR32","ERVL","LTR_or_other",16.6,23322262,23322461,"EnhA1"
"E100","Psoas muscle","chr13_23322211_23322631_LTR32","chr13",23322211,23322631,421,"-","LTR32","ERVL","LTR_or_other",16.6,23322462,23322661,"EnhA2"
"E100","Psoas muscle","chr13_23391320_23391492_LTR33","chr13",23391320,23391492,173,"+","LTR33","ERVL","LTR_or_other",27.9,23391262,23391461,"EnhA1"
"E100","Psoas muscle","chr13_23391320_23391492_LTR33","chr13",23391320,23391492,173,"+","LTR33","ERVL","LTR_or_other",27.9,23391462,23392861,"EnhA2"
"E100","Psoas muscle","chr13_23393602_23393748_MER21C","chr13",23393602,23393748,147,"+","MER21C","ERVL","LTR_or_other",19.5,23393262,23393661,"EnhA2"
"E100","Psoas muscle","chr13_23448133_23448476_MLT2C1","chr13",23448133,23448476,344,"-","MLT2C1","ERVL","LTR_or_other",23.3,23448062,23448461,"EnhA1"
"E100","Psoas muscle","chr13_23448133_23448476_MLT2C1","chr13",23448133,23448476,344,"-","MLT2C1","ERVL","LTR_or_other",23.3,23448462,23449861,"EnhA2"
"E100","Psoas muscle","chr13_23450937_23451380_MER74B","chr13",23450937,23451380,444,"+","MER74B","ERVL","LTR_or_other",22,23450862,23451461,"EnhA1"
"E100","Psoas muscle","chr13_23724021_23724500_MLT2B1","chr13",23724021,23724500,480,"-","MLT2B1","ERVL","LTR_or_other",19.6,23723462,23724461,"EnhA2"
"E100","Psoas muscle","chr13_26199807_26200192_MLT1A0","chr13",26199807,26200192,386,"+","MLT1A0","ERVL-MaLR","LTR_or_other",15.6,26199864,26200063,"EnhG1"
"E100","Psoas muscle","chr13_26203446_26203679_LTR16B1","chr13",26203446,26203679,234,"+","LTR16B1","ERVL","LTR_or_other",22.7,26201864,26203663,"EnhA2"
"E100","Psoas muscle","chr13_26461213_26461284_THE1B","chr13",26461213,26461284,72,"-","THE1B","ERVL-MaLR","LTR_or_other",12,26461264,26462263,"EnhA2"
"E100","Psoas muscle","chr13_26461568_26461871_THE1B","chr13",26461568,26461871,304,"-","THE1B","ERVL-MaLR","LTR_or_other",12,26461264,26462263,"EnhA2"
"E100","Psoas muscle","chr13_26475275_26475766_MER74A","chr13",26475275,26475766,492,"-","MER74A","ERVL","LTR_or_other",17.1,26475664,26477063,"EnhA2"
"E100","Psoas muscle","chr13_27137644_27138196_MLT1F2","chr13",27137644,27138196,553,"+","MLT1F2","ERVL-MaLR","LTR_or_other",26.3,27137664,27138263,"EnhA1"
"E100","Psoas muscle","chr13_27138248_27138347_LTR47A2","chr13",27138248,27138347,100,"-","LTR47A2","ERVL","LTR_or_other",14,27137664,27138263,"EnhA1"
"E100","Psoas muscle","chr13_27623401_27623493_MLT1O","chr13",27623401,27623493,93,"+","MLT1O","ERVL-MaLR","LTR_or_other",19.4,27623264,27624263,"EnhG1"
"E100","Psoas muscle","chr13_28468532_28468904_MSTB","chr13",28468532,28468904,373,"+","MSTB","ERVL-MaLR","LTR_or_other",17.4,28468464,28469063,"EnhA2"
"E100","Psoas muscle","chr13_28753918_28754398_MER31A","chr13",28753918,28754398,481,"+","MER31A","ERV1","LTR_or_other",15.1,28754264,28755463,"EnhA2"
"E100","Psoas muscle","chr13_30623502_30624267_MER21C","chr13",30623502,30624267,766,"+","MER21C","ERVL","LTR_or_other",22.6,30623264,30623863,"EnhG1"
"E100","Psoas muscle","chr13_31309985_31311087_LTR27E","chr13",31309985,31311087,1103,"+","LTR27E","ERV1","LTR_or_other",19.9,31310464,31310663,"EnhA1"
"E100","Psoas muscle","chr13_31309985_31311087_LTR27E","chr13",31309985,31311087,1103,"+","LTR27E","ERV1","LTR_or_other",19.9,31310664,31310863,"EnhA2"
"E100","Psoas muscle","chr13_32410114_32410481_MLT1H1","chr13",32410114,32410481,368,"-","MLT1H1","ERVL-MaLR","LTR_or_other",26.9,32410064,32410263,"EnhA2"
"E100","Psoas muscle","chr13_32471303_32471903_LTR18B","chr13",32471303,32471903,601,"+","LTR18B","ERVL","LTR_or_other",13.7,32471264,32471863,"EnhA1"
"E100","Psoas muscle","chr13_32530756_32531300_MLT1F2","chr13",32530756,32531300,545,"+","MLT1F2","ERVL-MaLR","LTR_or_other",24.9,32530664,32530863,"EnhA1"
"E100","Psoas muscle","chr13_32530756_32531300_MLT1F2","chr13",32530756,32531300,545,"+","MLT1F2","ERVL-MaLR","LTR_or_other",24.9,32531064,32531263,"EnhA1"
"E100","Psoas muscle","chr13_33223980_33224081_MLT1O","chr13",33223980,33224081,102,"+","MLT1O","ERVL-MaLR","LTR_or_other",19.5,33223064,33224663,"EnhA2"
"E100","Psoas muscle","chr13_33224278_33224345_MLT1O","chr13",33224278,33224345,68,"+","MLT1O","ERVL-MaLR","LTR_or_other",28.9,33223064,33224663,"EnhA2"
"E100","Psoas muscle","chr13_33224346_33224731_MLT1I","chr13",33224346,33224731,386,"-","MLT1I","ERVL-MaLR","LTR_or_other",25.1,33223064,33224663,"EnhA2"
"E100","Psoas muscle","chr13_33509904_33510308_MLT1K-int","chr13",33509904,33510308,405,"+","MLT1K-int","ERVL-MaLR","internal",30.3,33509264,33510063,"EnhA1"
"E100","Psoas muscle","chr13_33509904_33510308_MLT1K-int","chr13",33509904,33510308,405,"+","MLT1K-int","ERVL-MaLR","internal",30.3,33510064,33510863,"EnhA2"
"E100","Psoas muscle","chr13_33510445_33510873_MLT1K","chr13",33510445,33510873,429,"+","MLT1K","ERVL-MaLR","LTR_or_other",30.4,33510064,33510863,"EnhA2"
"E100","Psoas muscle","chr13_33545531_33545968_MSTB1","chr13",33545531,33545968,438,"+","MSTB1","ERVL-MaLR","LTR_or_other",13.8,33544664,33546863,"EnhA2"
"E100","Psoas muscle","chr13_33643319_33643543_MLT1M","chr13",33643319,33643543,225,"+","MLT1M","ERVL-MaLR","LTR_or_other",29.3,33642064,33643863,"EnhA2"
"E100","Psoas muscle","chr13_33645018_33645499_MLT1H","chr13",33645018,33645499,482,"+","MLT1H","ERVL-MaLR","LTR_or_other",29.7,33645264,33645463,"EnhA2"
"E100","Psoas muscle","chr13_39393689_39393934_MLT1B","chr13",39393689,39393934,246,"-","MLT1B","ERVL-MaLR","LTR_or_other",17.4,39393864,39394063,"EnhA2"
"E100","Psoas muscle","chr13_40313063_40313455_MLT2D","chr13",40313063,40313455,393,"+","MLT2D","ERVL","LTR_or_other",21.4,40312864,40313263,"EnhA2"
"E100","Psoas muscle","chr13_40313063_40313455_MLT2D","chr13",40313063,40313455,393,"+","MLT2D","ERVL","LTR_or_other",21.4,40313264,40313663,"EnhA1"
"E100","Psoas muscle","chr13_40342157_40342522_THE1B","chr13",40342157,40342522,366,"-","THE1B","ERVL-MaLR","LTR_or_other",9.9,40341664,40343463,"EnhA2"
"E100","Psoas muscle","chr13_40597798_40597852_MLT1F-int","chr13",40597798,40597852,55,"+","MLT1F-int","ERVL-MaLR","internal",18.5,40597464,40598263,"EnhA1"
"E100","Psoas muscle","chr13_40646920_40647422_MER34C2","chr13",40646920,40647422,503,"+","MER34C2","ERV1","LTR_or_other",15.1,40646064,40647463,"EnhA2"
"E100","Psoas muscle","chr13_40647704_40647780_MER34C2","chr13",40647704,40647780,77,"+","MER34C2","ERV1","LTR_or_other",15.1,40647464,40647863,"EnhA1"
"E100","Psoas muscle","chr13_40647811_40647981_MER34-int","chr13",40647811,40647981,171,"+","MER34-int","ERV1","internal",27.4,40647464,40647863,"EnhA1"
"E100","Psoas muscle","chr13_41085997_41086514_MER74B","chr13",41085997,41086514,518,"+","MER74B","ERVL","LTR_or_other",23.5,41086065,41086464,"EnhA2"
"E100","Psoas muscle","chr13_41244493_41244963_MLT1F","chr13",41244493,41244963,471,"+","MLT1F","ERVL-MaLR","LTR_or_other",23.4,41244665,41245864,"EnhA2"
"E100","Psoas muscle","chr13_41247210_41248177_ERVL-B4-int","chr13",41247210,41248177,968,"-","ERVL-B4-int","ERVL","internal",15.1,41247265,41248264,"EnhA1"
"E100","Psoas muscle","chr13_41589454_41589494_LTR33","chr13",41589454,41589494,41,"+","LTR33","ERVL","LTR_or_other",26.4,41589465,41590264,"EnhA2"
"E100","Psoas muscle","chr13_41589495_41590071_LTR48B","chr13",41589495,41590071,577,"+","LTR48B","ERV1","LTR_or_other",22,41589465,41590264,"EnhA2"
"E100","Psoas muscle","chr13_41590072_41590448_LTR33","chr13",41590072,41590448,377,"+","LTR33","ERVL","LTR_or_other",26.4,41589465,41590264,"EnhA2"
"E100","Psoas muscle","chr13_41623201_41623457_MLT1L","chr13",41623201,41623457,257,"+","MLT1L","ERVL-MaLR","LTR_or_other",25.8,41622865,41623664,"EnhG1"
"E100","Psoas muscle","chr13_41671517_41671918_MLT1A","chr13",41671517,41671918,402,"+","MLT1A","ERVL-MaLR","LTR_or_other",17.7,41671065,41671864,"EnhA2"
"E100","Psoas muscle","chr13_41952790_41952955_LTR33","chr13",41952790,41952955,166,"-","LTR33","ERVL","LTR_or_other",21.1,41952865,41953064,"EnhG1"
"E100","Psoas muscle","chr13_43046399_43047149_LTR17","chr13",43046399,43047149,751,"+","LTR17","ERV1","LTR_or_other",11.4,43046665,43046864,"EnhG1"
"E100","Psoas muscle","chr13_44157042_44157418_LTR16C","chr13",44157042,44157418,377,"-","LTR16C","ERVL","LTR_or_other",33.3,44155465,44158264,"EnhA1"
"E100","Psoas muscle","chr13_44308358_44308733_MLT2B4","chr13",44308358,44308733,376,"-","MLT2B4","ERVL","LTR_or_other",18.4,44307865,44308664,"EnhA2"
"E100","Psoas muscle","chr13_44309672_44309989_MLT1I","chr13",44309672,44309989,318,"-","MLT1I","ERVL-MaLR","LTR_or_other",29.8,44309865,44310264,"EnhA1"
"E100","Psoas muscle","chr13_44450875_44451683_LTR78B","chr13",44450875,44451683,809,"+","LTR78B","ERV1","LTR_or_other",30.8,44450865,44451264,"EnhA1"
"E100","Psoas muscle","chr13_44450875_44451683_LTR78B","chr13",44450875,44451683,809,"+","LTR78B","ERV1","LTR_or_other",30.8,44451265,44452864,"EnhA2"
"E100","Psoas muscle","chr13_44871730_44872587_LTR78","chr13",44871730,44872587,858,"+","LTR78","ERV1","LTR_or_other",28.9,44869665,44871864,"EnhA2"
"E100","Psoas muscle","chr13_44872709_44873078_MER54A","chr13",44872709,44873078,370,"+","MER54A","ERVL","LTR_or_other",18.9,44872665,44873465,"EnhA2"
"E100","Psoas muscle","chr13_44873384_44873876_MER54A","chr13",44873384,44873876,493,"+","MER54A","ERVL","LTR_or_other",18.9,44872665,44873465,"EnhA2"
"E100","Psoas muscle","chr13_44873384_44873876_MER54A","chr13",44873384,44873876,493,"+","MER54A","ERVL","LTR_or_other",18.9,44873466,44873865,"EnhA1"
"E100","Psoas muscle","chr13_44919882_44920034_LTR78","chr13",44919882,44920034,153,"-","LTR78","ERV1","LTR_or_other",31.1,44919266,44921265,"EnhA2"
"E100","Psoas muscle","chr13_44920309_44920373_LTR78","chr13",44920309,44920373,65,"-","LTR78","ERV1","LTR_or_other",31.1,44919266,44921265,"EnhA2"
"E100","Psoas muscle","chr13_44920702_44920745_LTR78","chr13",44920702,44920745,44,"-","LTR78","ERV1","LTR_or_other",27.5,44919266,44921265,"EnhA2"
"E100","Psoas muscle","chr13_44921044_44921176_LTR78","chr13",44921044,44921176,133,"-","LTR78","ERV1","LTR_or_other",27.5,44919266,44921265,"EnhA2"
"E100","Psoas muscle","chr13_44930977_44931136_LTR50","chr13",44930977,44931136,160,"+","LTR50","ERVL","LTR_or_other",21.5,44930866,44931665,"EnhA2"
"E100","Psoas muscle","chr13_44931358_44931695_LTR40b","chr13",44931358,44931695,338,"-","LTR40b","ERVL","LTR_or_other",22.6,44930866,44931665,"EnhA2"
"E100","Psoas muscle","chr13_44931358_44931695_LTR40b","chr13",44931358,44931695,338,"-","LTR40b","ERVL","LTR_or_other",22.6,44931666,44932265,"EnhA1"
"E100","Psoas muscle","chr13_45325702_45326193_MLT1H","chr13",45325702,45326193,492,"-","MLT1H","ERVL-MaLR","LTR_or_other",22,45325466,45327265,"EnhA2"
"E100","Psoas muscle","chr13_45330523_45330798_MER39","chr13",45330523,45330798,276,"+","MER39","ERV1","LTR_or_other",21.9,45327466,45332665,"EnhA2"
"E100","Psoas muscle","chr13_45331097_45331190_MER39","chr13",45331097,45331190,94,"+","MER39","ERV1","LTR_or_other",21.9,45327466,45332665,"EnhA2"
"E100","Psoas muscle","chr13_45371865_45371928_LTR49-int","chr13",45371865,45371928,64,"+","LTR49-int","ERV1","internal",7.8,45371666,45372265,"EnhA2"
"E100","Psoas muscle","chr13_45385464_45385486_MLT1I","chr13",45385464,45385486,23,"+","MLT1I","ERVL-MaLR","LTR_or_other",28.8,45385466,45385665,"EnhA1"
"E100","Psoas muscle","chr13_45503983_45504496_LTR105_Mam","chr13",45503983,45504496,514,"+","LTR105_Mam","ERVL","LTR_or_other",28,45503466,45504265,"EnhG1"
"E100","Psoas muscle","chr13_45527893_45528432_MER41C","chr13",45527893,45528432,540,"+","MER41C","ERV1","LTR_or_other",11.6,45528266,45528465,"EnhG1"
"E100","Psoas muscle","chr13_46615112_46615534_MSTB","chr13",46615112,46615534,423,"-","MSTB","ERVL-MaLR","LTR_or_other",15.1,46615066,46615665,"EnhA2"
"E100","Psoas muscle","chr13_46616705_46617133_LTR7B","chr13",46616705,46617133,429,"-","LTR7B","ERV1","LTR_or_other",4,46616666,46617665,"EnhA2"
"E100","Psoas muscle","chr13_48038631_48038999_LTR78B","chr13",48038631,48038999,369,"-","LTR78B","ERV1","LTR_or_other",29.9,48038665,48039464,"EnhA2"
"E100","Psoas muscle","chr13_48039404_48039624_LTR78B","chr13",48039404,48039624,221,"-","LTR78B","ERV1","LTR_or_other",32.6,48038665,48039464,"EnhA2"
"E100","Psoas muscle","chr13_48542097_48543077_LTR1D","chr13",48542097,48543077,981,"+","LTR1D","ERV1","LTR_or_other",15.4,48542065,48543264,"EnhA1"
"E100","Psoas muscle","chr13_48569737_48570257_MLT1D","chr13",48569737,48570257,521,"+","MLT1D","ERVL-MaLR","LTR_or_other",21.4,48568265,48571464,"EnhA2"
"E100","Psoas muscle","chr13_49655673_49656098_MSTD","chr13",49655673,49656098,426,"-","MSTD","ERVL-MaLR","LTR_or_other",18.5,49654665,49656664,"EnhA2"
"E100","Psoas muscle","chr13_49657905_49658292_MSTA","chr13",49657905,49658292,388,"-","MSTA","ERVL-MaLR","LTR_or_other",12.2,49657065,49659464,"EnhA2"
"E100","Psoas muscle","chr13_49659692_49659798_LTR67B","chr13",49659692,49659798,107,"-","LTR67B","ERVL","LTR_or_other",29.2,49659465,49660264,"EnhA1"
"E100","Psoas muscle","chr13_49659870_49660044_LTR67B","chr13",49659870,49660044,175,"-","LTR67B","ERVL","LTR_or_other",27.9,49659465,49660264,"EnhA1"
"E100","Psoas muscle","chr13_49692068_49692150_PABL_A","chr13",49692068,49692150,83,"+","PABL_A","ERV1","LTR_or_other",7.1,49692065,49692264,"EnhA2"
"E100","Psoas muscle","chr13_49998943_49999517_LTR9C","chr13",49998943,49999517,575,"+","LTR9C","ERV1","LTR_or_other",12.4,49998865,49999664,"EnhG1"
"E100","Psoas muscle","chr13_50115164_50115408_LTR50","chr13",50115164,50115408,245,"+","LTR50","ERVL","LTR_or_other",27.6,50115265,50116064,"EnhG1"
"E100","Psoas muscle","chr13_50115466_50115714_LTR50","chr13",50115466,50115714,249,"+","LTR50","ERVL","LTR_or_other",28.3,50115265,50116064,"EnhG1"
"E100","Psoas muscle","chr13_50121185_50121330_MLT1G3","chr13",50121185,50121330,146,"+","MLT1G3","ERVL-MaLR","LTR_or_other",23.9,50120865,50121464,"EnhA2"
"E100","Psoas muscle","chr13_50121606_50121842_MLT1G3","chr13",50121606,50121842,237,"+","MLT1G3","ERVL-MaLR","LTR_or_other",24.7,50121465,50121864,"EnhA1"
"E100","Psoas muscle","chr13_50121850_50121883_MLT1G3","chr13",50121850,50121883,34,"+","MLT1G3","ERVL-MaLR","LTR_or_other",2.9,50121465,50121864,"EnhA1"
"E100","Psoas muscle","chr13_50121850_50121883_MLT1G3","chr13",50121850,50121883,34,"+","MLT1G3","ERVL-MaLR","LTR_or_other",2.9,50121865,50122464,"EnhA2"
